ets Jun  8 2016 00:22:57
24.9916
24.0456
24.8196
24.6992
24.0972
24.4584
24.8196
25.1808
24.682
24.166
24.51
23.0824
22.962
23.736
23.2716
23.2544
23.3232
23.9252
23.6156
24.6992
24.0456
24.338
25.542
25.886
26.316
25.886
26.7804
28.1736
28.294
28.9992
28.8616
29.6528
30.96
31.4416
32.8864
34.0216
35.2256
36.464
37.7368
39.99
40.248
41.8476
44.9436
46.5948
48.7792
51.0324
52.1332
54.868
58.5144
60.9052
60.974
62.9864
65.3256
66.8048
69.4536
71.2424
72.6356
74.4588
76.7464
78.7588
81.7688
84.5208
86.516
87.4104
89.956
92.45
95.8728
97.3692
100.6888
102.5636
104.0084
107.2076
107.4484
110.682
111.456
115.3088
117.5448
118.9896
121.2084
123.5304
125.0268
127.4348
131.5112
132.268
133.2828
136.2068
138.202
137.8236
141.8312
143.2588
144.4456
146.0452
148.0232
148.2812
150.1732
151.3944
186.62
155.5568
158.8936
159.874
161.8864
166.0488
167.4592
169.678
170.108
172.258
173.5824
175.2852
175.7152
213.6068
214.9312
215.7568
216.2384
217.5112
216.2384
216.2212
217.5456
214.0368
216.2384
215.8084
216.2212
216.6684
217.9756
216.2212
215.7912
214.8968
216.6684
217.5456
217.1328
217.1328
216.6856
217.5972
217.5628
217.1156
216.6684
216.6512
216.204
216.2384
216.6856
215.8084
217.1156
217.58
216.7028
216.2212
217.1328
217.1328
217.1156
216.2212
215.774
218.44
217.1328
216.6856
216.204
217.9928
199.95
218.4228
216.6684
217.5628
217.9928
191.4704
187.5316
186.6372
187.0328
184.4012
183.1456
218.4056
216.6856
178.8112
177.1084
217.9928
217.9756
218.4228
177.0912
207.2428
174.15
174.8036
173.978
171.1572
170.2112
168.99
166.7884
182.3888
165.0684
217.9584
217.5456
158.9624
158.7044
156.7436
154.1636
154.0776
154.6624
149.6056
151.2396
217.9584
146.2516
147.1976
145.2884
144.5316
219.2656
145.856
218.8184
141.9
142.0032
141.9516
138.8212
137.7548
133.8848
131.9756
129.4472
129.1376
125.3192
123.3928
121.3804
118.1812
115.8592
115.4808
112.9008
110.3896
110.4584
108.0676
107.8096
106.2616
104.7136
100.8952
101.1876
97.6272
97.4208
93.7056
92.5876
89.7152
87.2556
85.9484
84.624
81.1152
81.2356
79.1716
77.314
76.2132
73.3236
72.2572
70.5888
67.6304
67.3552
64.5516
63.124
62.7456
60.7676
59.7184
59.2884
58.5144
57.7232
56.6396
55.4012
54.696
53.5608
49.6908
45.3736
41.2456
37.4272
33.4884
29.7732
27.9156
25.2324
24.0972
23.4436
23.134
23.0824
22.7212
23.6844
22.8416
22.8416
23.3232
23.3232
23.3232
23.3232
23.3232
23.3232
22.8588
22.79
23.1512
22.618
22.6008
23.134
23.9768
24.3896
26.1956
28.4488
30.2376
32.6972
35.3804
38.2012
41.2456
43.6364
47.0936
51.5828
54.5068
57.2588
60.6644
63.8292
66.7704
70.348
72.9796
75.6628
78.776
81.0464
83.4372
87.1352
91.2632
92.4844
94.858
96.8876
99.0204
102.2024
102.7356
106.6228
106.2272
108.3256
109.5296
111.1808
112.8492
114.9132
118.7488
118.4736
120.1248
123.1692
125.646
128.0196
130.3244
131.9584
134.418
136.1208
138.3052
142.7084
143.2244
144.8584
148.3156
149.1584
151.2052
152.9252
153.5272
153.3896
154.5592
154.5936
154.2324
154.0088
155.574
154.972
156.0556
156.3308
157.9476
157.4144
157.9648
158.6184
159.788
159.0484
157.6552
158.1368
157.724
157.5176
158.0852
158.0852
158.6012
159.2204
158.4808
158.584
159.9256
159.4784
159.8568
160.6996
159.4096
159.0312
160.7684
158.9796
158.9108
160.1148
160.476
159.7192
158.3604
157.5176
156.5028
157.3112
156.0384
156.606
157.9476
157.9992
158.1368
158.4292
157.982
158.584
158.6356
158.3776
158.498
157.552
157.7928
156.1072
157.466
155.4536
156.6576
153.768
151.3428
152.9252
149.6228
149.6744
152.822
150.2248
143.9812
143.9124
217.064
139.2512
139.3544
133.988
132.8012
128.6044
128.5184
127.8648
123.6508
121.8104
122.3092
118.2844
117.304
118.6284
116.96
117.132
116.5816
116.444
117.5104
118.8864
121.776
142.2956
146.3032
153.6132
209.152
176.1624
209.1004
176.644
178.536
182.0276
210.8892
193.3108
193.4312
210.442
207.0364
198.2988
198.23
199.0728
148.9348
202.874
202.2892
202.1
201.412
201.7216
203.0976
201.2744
201.3604
203.132
201.5496
202.7708
203.218
200.7756
200.3112
202.444
201.1196
201.4636
201.8592
204.508
203.648
204.5424
204.5424
201.9796
201.5152
203.2524
128.484
200.7584
201.2572
140.2144
137.686
138.116
115.6012
209.582
131.408
132.4572
128.7936
132.354
125.5084
124.356
209.5476
117.734
125.2676
108.016
111.5936
103.6988
102.4432
101.05
117.7512
99.6224
113.0212
111.542
108.6696
108.704
81.2872
104.7136
76.5572
75.1296
78.1224
68.9892
86.3784
65.446
62.3844
60.6644
61.4384
213.8648
63.5368
1204.344
1204.3268
1204.3612
1204.3784
54.6444
54.3864
56.416
1204.4301
1204.2236
55.7108
51.3592
53.5608
1204.3096
50.9808
49.5016
1204.4128
50.998
50.8776
53.5092
52.5976
1204.1892
1204.1892
1204.2408
1204.3784
53.3716
50.5164
50.6712
52.8384
85.6216
83.0072
82.1128
82.9728
51.4108
84.6928
81.7516
84.3832
83.6092
84.108
84.624
82.0956
82.1644
84.7272
85.5872
86.0
84.6756
82.13
84.882
1203.7936
55.2292
53.32
53.5436
56.6224
1204.2236
56.5364
59.77
205.2304
88.0124
202.1344
200.8444
72.2056
202.4784
50.5852
53.922
57.2072
59.8216
62.6424
66.3404
69.9696
73.5128
77.3312
81.6312
84.8476
87.376
90.8676
96.9392
210.2528
202.5472
201.7044
202.1
102.4948
202.1172
202.0828
202.96
202.9428
97.5928
97.3348
203.3728
208.4812
208.9628
208.9456
211.1472
119.3164
209.4272
210.7172
208.98
209.8572
116.9944
92.8628
114.1736
113.8296
114.1392
89.5432
90.3
91.3836
93.1552
96.5092
97.0596
100.276
101.0672
103.0796
105.9348
106.6572
129.9288
132.7324
123.9948
128.7764
123.1004
115.154
122.7908
143.7232
130.7028
139.8876
140.3864
200.81
141.0572
114.6896
109.9596
102.9076
100.3276
95.4256
201.7388
202.616
201.7388
201.3088
201.2916
200.8444
201.7388
201.7216
202.1688
203.0116
200.8272
203.0288
201.2744
201.2916
200.8616
201.7388
203.046
202.616
201.3088
200.8788
201.756
201.7388
201.756
201.3088
201.3088
200.8616
202.1516
201.2744
201.2744
200.8444
201.7216
201.2916
200.8616
200.8616
201.7388
201.3088
202.186
201.7388
201.7388
202.616
201.2916
202.1688
201.2916
201.7388
201.7388
201.7216
202.1688
200.8444
202.5988
201.2916
202.186
202.186
200.8616
200.8788
201.756
201.7388
202.6332
203.0632
201.756
200.8788
201.3088
201.326
203.046
202.2032
200.8616
201.756
201.756
200.8616
202.616
200.8788
201.756
202.186
201.756
201.2916
200.8788
200.8788
201.3088
200.8444
200.8788
201.3088
201.3088
200.8616
201.7388
202.1688
200.8444
200.8444
202.1688
200.8272
201.756
201.7388
202.616
202.1688
201.3088
201.7388
201.3088
202.5988
201.2916
201.2916
201.2916
201.7216
200.8616
203.046
201.2916
201.2916
200.8616
201.7388
201.7388
202.186
200.8788
202.186
201.756
200.8788
201.326
200.8788
201.3088
201.756
200.8788
201.326
202.186
200.896
202.2032
200.8616
201.756
201.326
202.186
200.896
200.896
201.7732
200.896
200.8788
201.756
201.7732
203.0632
203.046
200.896
201.326
201.3432
202.2032
200.896
200.896
201.3088
203.0804
200.896
201.7732
201.7732
200.896
201.326
201.326
203.0632
201.326
202.2032
201.7732
201.326
201.756
201.326
200.896
202.6332
200.8616
201.3432
200.896
200.9132
201.3432
201.7732
201.326
201.7732
200.8788
201.7732
200.8788
201.326
201.3432
201.3604
201.3432
202.6504
201.326
202.2032
201.3432
201.3432
201.3432
200.9132
201.7732
200.896
201.3432
201.7904
201.7732
201.7732
200.9132
200.8788
200.896
201.326
201.7732
201.3088
201.7732
201.326
201.3432
200.896
201.7732
201.3432
200.896
201.3432
200.9132
202.6504
201.7904
201.326
201.326
201.3432
201.3432
201.7732
201.3432
200.896
202.2204
202.6504
201.3432
201.7732
200.9132
202.6504
201.3432
201.7904
201.3432
200.896
201.7732
200.896
201.7904
201.3432
201.3432
202.2376
201.326
200.896
201.7904
200.9132
201.8076
200.9132
200.9132
200.9304
202.2376
202.2204
202.6676
201.3776
201.3604
202.6848
202.2376
200.9304
201.3776
201.8076
202.2376
202.2548
201.3604
200.9132
200.9132
200.9304
201.3604
200.9476
201.8076
201.3776
202.2376
202.6848
201.8076
200.9304
201.8076
203.1148
201.8248
201.8248
201.8248
201.8248
201.842
203.132
201.3948
201.3776
203.132
200.9648
201.3948
201.3776
202.702
203.132
201.842
201.3776
200.9476
201.8248
202.272
201.8248
201.412
201.3948
201.8248
200.9476
200.9476
201.412
201.412
201.3776
200.9648
201.3948
201.412
200.9648
201.3948
200.9476
201.3776
201.4292
201.842
201.3776
200.9648
201.3776
202.272
203.132
201.412
200.9648
201.412
201.8248
201.8248
201.3948
200.9648
201.842
201.8592
202.702
201.412
201.412
200.9648
201.412
201.842
202.7192
200.9648
200.5348
200.9648
201.8592
201.8592
202.2892
200.9648
201.4292
201.8592
200.982
201.4292
203.1492
201.4292
200.982
200.9648
201.412
201.4292
201.8592
200.9476
201.412
200.982
201.8592
201.8592
200.982
202.2892
201.4292
201.8592
200.9648
202.7192
23.0136
203.5964
19.0232
16.512
15.8412
14.2932
17.5956
18.662
16.5808
15.4284
14.0524
13.5192
13.588
13.1064
12.986
12.986
12.5732
12.9172
14.1728
12.5044
12.384
12.7452
12.6248
12.0916
12.8656
12.2636
11.6616
11.1972
11.61
11.4896
13.244
14.6544
15.4972
88.6832
15.6176
9.0988
9.2708
10.1136
8.858
7.2412
7.0176
7.4304
7.4304
6.9488
6.9488
6.9488
6.8972
6.8284
7.2412
7.1896
7.1896
7.1896
7.6024
8.0324
8.0324
7.5508
7.5508
7.0692
6.5876
7.482
6.3468
6.5876
7.7916
8.2044
14.362
11.1972
14.0696
16.0992
16.9936
19.6768
22.962
24.2176
26.4192
30.186
34.2624
32.766
37.7024
39.0956
45.5456
47.9364
206.056
203.9404
55.6592
203.9232
64.242
203.9232
75.3704
74.8888
75.0092
76.196
77.1936
76.9012
77.916
78.69
80.1176
83.7124
202.272
200.9304
200.9304
201.3948
201.8248
88.0984
201.8248
200.9476
201.8248
201.3948
201.842
203.132
201.842
201.3948
201.842
201.412
201.842
200.9648
202.272
200.982
200.9992
201.412
201.8592
202.7192
200.982
200.982
200.982
200.9992
201.412
200.982
203.1664
201.4292
200.982
201.8592
202.7364
201.8764
200.9992
98.1948
200.982
126.936
93.4648
200.982
201.412
201.4292
200.982
200.9648
201.8592
200.9648
202.7364
202.7536
202.3064
203.6136
201.4292
201.8764
202.3064
201.8764
201.4292
201.8764
200.9992
200.9992
200.982
201.4292
201.8764
200.9992
201.8936
201.4464
201.4292
201.4292
200.9992
201.4292
201.8764
201.4292
201.8936
200.982
200.9992
201.4464
201.0164
201.4464
201.0164
201.8764
201.8764
201.4464
201.8764
202.444
201.8764
202.444
201.8764
201.8764
200.9992
201.8936
201.412
201.8764
203.2008
202.7708
200.9992
201.8936
201.4292
200.982
202.4268
201.8764
200.9992
201.8764
201.4464
201.4464
200.982
203.2008
201.4636
201.8936
201.4464
200.9992
202.4268
200.9992
201.8764
201.4464
200.9992
203.1836
201.8764
201.0164
202.444
201.0164
201.8764
200.9992
202.3064
201.4292
202.4268
200.982
202.7536
200.982
200.982
200.9648
201.8764
201.8764
200.9992
201.8764
200.982
200.982
200.9992
201.4292
202.7536
201.4292
201.4464
201.8764
202.3064
201.8764
202.3236
200.9992
201.4292
200.982
200.982
200.982
201.8764
200.982
201.8764
201.4292
200.9648
201.8764
201.8764
201.8592
201.8764
201.8764
203.5964
200.9992
203.1836
202.2892
201.4292
200.9476
200.9648
202.4268
200.982
201.8764
202.7364
200.9648
200.982
200.9648
201.412
200.9648
201.842
201.8248
202.2892
202.2892
200.9476
200.9476
202.7192
200.9648
202.7192
201.3948
201.842
201.3604
202.702
201.3948
200.9304
202.7192
202.702
201.3948
200.9304
201.8248
201.3604
201.8248
202.2548
201.8076
200.9476
202.702
202.2548
202.2548
201.3604
200.9476
201.3604
200.9304
201.8076
202.2548
201.3776
202.2376
202.702
201.8248
200.9304
200.9132
200.9132
200.9304
201.3776
201.3604
201.3604
202.2376
200.9132
200.9304
202.2548
200.896
200.9132
201.7904
200.9132
200.9304
202.6676
201.3432
201.7904
200.9132
202.2376
200.8788
201.7732
201.3432
201.7732
202.6676
200.9132
202.6504
200.896
203.0804
201.7732
200.8788
200.896
200.8788
202.2032
201.326
201.3088
201.326
200.8788
201.3088
200.8788
202.6332
201.7388
200.8788
201.756
200.8788
201.756
201.756
201.7388
201.2916
200.8616
200.4316
202.5988
200.8788
200.8444
202.1688
201.7388
201.2916
200.8272
202.1688
201.2916
200.8444
200.8272
201.2916
201.6872
63.4852
211.2504
211.6804
50.6368
48.2976
210.356
212.5232
210.7688
212.076
211.6288
211.6288
50.6368
211.646
210.7688
211.646
46.0788
44.8232
42.1916
43.0344
40.5232
39.3364
40.3512
37.9604
36.5844
36.636
36.7048
35.3976
34.916
33.9012
34.1248
32.8864
31.8028
31.992
32.2156
31.9232
29.1196
28.3972
31.0976
202.5644
200.81
200.8272
201.7044
200.8272
201.2744
201.2744
203.0116
202.1344
200.81
201.2572
201.7044
201.2744
201.2572
201.7044
200.8616
201.2744
201.2916
202.5644
200.38
201.2744
200.8444
203.046
42.9312
50.2756
158.67
60.544
65.2568
69.9868
71.0532
74.5964
77.2108
77.3312
78.2428
79.0168
79.4296
78.7072
79.5844
79.378
78.1224
77.2624
76.8668
77.2968
80.8744
76.8496
75.68
74.2868
73.96
211.5944
73.1516
1204.2751
67.2348
65.188
61.0256
58.2048
55.4012
52.3568
50.224
52.4256
71.896
1204.3612
39.7492
38.0292
36.8252
123.6852
35.1568
32.3532
32.5252
28.5348
27.5028
26.144
24.6992
23.8048
22.2052
21.1216
20.7432
19.6768
18.9544
18.9028
19.9692
20.5196
20.9324
22.188
24.2176
105.2296
28.6896
32.4048
35.2084
38.8548
41.8476
45.1328
49.3124
53.32
57.2072
61.3696
64.844
67.424
69.3332
72.1196
74.218
76.4368
78.5352
79.9112
83.334
87.6168
86.8944
87.0148
85.7592
83.678
83.0072
84.2112
81.7
79.4984
75.7832
72.8592
70.0556
67.166
65.3772
63.5368
61.1976
59.34
58.6864
54.9712
51.6344
49.1232
47.0592
44.1696
41.4348
39.9384
37.2896
35.2256
33.368
32.1124
31.0116
29.1884
29.1196
26.5396
25.886
24.94
23.8048
23.564
22.7212
22.7212
23.3232
25.0604
84.5036
27.3308
29.1196
29.5324
31.992
35.2084
36.3952
69.0924
40.2996
44.2384
48.074
50.8088
177.3148
59.7012
171.398
70.6232
71.7928
78.0364
75.8176
80.1348
83.6264
88.2704
86.3612
88.7348
88.6316
93.1208
115.4292
117.3556
209.4444
206.5032
204.2844
96.5952
97.954
203.4932
205.2476
94.2044
91.4352
90.5924
89.956
201.756
202.1516
201.7216
203.0288
202.1344
201.7216
201.2744
201.2744
200.8272
201.7044
201.7216
200.8272
201.7044
201.2916
201.7044
201.2744
203.4932
203.046
201.2916
203.046
122.6188
201.2744
201.2916
201.7388
202.1688
201.2572
202.616
200.8444
200.8616
201.3088
202.616
200.8788
201.3088
203.0632
200.8444
201.756
201.3088
201.326
202.2032
200.8788
200.8616
202.186
200.8788
201.326
201.326
201.7732
201.7732
202.2032
201.756
201.326
202.6332
202.6504
201.326
202.6504
201.326
201.3432
201.3088
201.326
203.5276
201.3432
202.2032
201.7732
201.3432
200.9132
201.326
200.9132
202.2204
200.9132
202.2204
201.7732
200.9132
201.326
201.7904
201.7732
201.7732
201.3604
201.3432
202.2204
201.3432
202.6676
200.9132
201.3776
201.7904
200.9132
201.3432
202.2376
202.2376
203.1148
202.2376
201.3432
201.3432
203.132
202.2376
200.9304
200.9132
200.9132
201.8076
201.3776
200.9304
202.2548
200.9304
201.8248
201.3948
200.9304
200.9304
201.3948
201.8076
201.8248
201.3776
201.3776
203.132
203.5964
201.8248
202.272
201.3948
201.8076
200.9648
201.3948
200.9648
201.3776
200.9648
201.3948
202.272
201.3776
201.8248
201.3948
201.842
201.842
201.3776
202.7192
201.412
200.9648
201.8248
201.3948
201.3948
202.7192
201.3948
201.842
201.3948
200.9476
200.982
201.842
202.2892
201.3776
202.2892
201.842
202.7536
200.9648
202.2892
202.2892
201.412
200.9992
201.4292
201.8592
202.7536
202.7364
200.982
201.4292
201.8764
200.9992
200.982
201.4292
201.8764
200.9992
201.4292
200.982
200.552
201.8764
200.982
200.9992
200.982
202.3236
202.7536
200.9992
201.4292
201.4292
200.9992
202.3236
200.9992
200.9992
202.7536
201.4292
200.982
201.4464
200.9992
200.9648
201.8764
202.3064
201.4292
200.552
200.982
200.552
201.4464
201.4464
201.4292
200.9992
203.6136
202.7536
201.4292
200.9992
202.7708
201.4464
200.9992
201.4292
200.9992
202.7708
200.9992
201.8764
200.9992
201.8764
202.444
201.8764
201.4464
202.444
202.7708
202.7708
201.8764
201.4464
201.8936
201.4636
202.7708
200.9992
202.788
201.4292
201.8936
202.444
201.4464
201.8764
201.4464
202.7708
202.7708
201.8764
200.9992
201.4292
202.7708
202.7708
201.4636
203.218
203.6652
201.4292
201.8764
202.4612
202.444
201.8764
201.4292
201.4292
201.4292
201.8764
202.4612
201.8764
202.3064
202.444
202.7536
201.4292
204.0952
201.412
201.8592
201.8592
204.0952
204.0952
203.2008
202.7536
203.2008
201.842
203.648
202.7364
201.842
203.648
203.648
202.2892
203.648
201.842
202.2892
203.1836
203.6308
202.2892
201.8076
202.2548
201.3776
204.0608
201.8076
201.8076
202.2376
202.702
203.1492
203.1492
201.3948
204.938
202.2548
201.8076
201.3604
201.3776
201.8076
201.3604
201.3776
202.6848
202.2376
203.5964
201.8076
202.6848
202.2376
203.1836
202.6848
203.6136
203.6136
203.1492
204.0608
203.5964
203.132
203.1492
201.3604
203.1492
202.2376
204.4736
203.1492
201.7904
202.2204
202.2376
204.0436
201.8076
201.3432
202.6848
203.132
203.5964
202.2376
201.7904
201.7904
201.3604
202.2376
203.1148
201.3604
201.7904
201.326
201.8076
201.7904
204.4564
202.6676
201.326
202.2376
204.0264
201.7904
202.2376
201.7904
202.2204
202.6676
201.7904
200.9304
201.3604
201.7904
204.0092
201.3776
203.132
203.562
201.326
200.9132
200.9132
202.6504
201.3604
202.2204
203.5448
201.7732
201.3432
201.3432
201.3432
201.7732
200.9132
201.7732
202.2204
201.7732
202.2032
202.6504
201.756
201.326
202.6504
202.2032
203.5448
201.326
201.7732
201.7732
202.6504
203.0976
203.5448
201.326
201.3088
201.3432
201.7732
201.3432
201.326
202.2204
202.6504
200.896
201.756
201.7732
200.9132
201.7732
201.3432
200.896
202.6676
200.8788
200.896
200.8788
201.326
202.2204
202.6504
200.8788
200.896
201.326
202.6676
202.2204
201.7904
203.0976
201.7732
201.3432
201.326
201.3088
202.2204
201.326
201.3432
201.756
202.2204
202.6676
200.896
202.2376
200.896
201.7732
201.3432
202.2376
200.9132
201.7904
200.9132
202.6676
202.2204
201.7732
201.3432
202.6676
202.2204
202.2376
202.2376
201.7904
202.6676
201.7904
202.6848
201.7732
201.326
201.3432
201.326
201.7732
201.3432
202.2204
200.896
202.6504
201.3432
202.6504
201.326
201.7904
201.326
201.7732
200.8788
201.7732
201.3432
201.3604
200.896
201.3432
200.8788
200.9132
202.6676
201.7904
200.896
201.3432
200.896
201.7732
201.7732
202.2204
201.7904
201.3432
200.9132
200.896
200.9132
202.6676
202.6504
201.3604
201.326
201.7904
201.3604
200.896
202.2204
200.9132
202.6676
201.7732
202.6676
202.6676
201.7732
203.0976
200.8788
201.3432
201.3432
201.3432
200.8788
201.3432
202.6676
201.7732
202.2032
203.0976
200.896
201.326
201.7732
201.3604
201.7732
202.6676
201.756
201.3088
202.6676
201.3432
201.3432
201.7732
202.6848
200.896
201.326
201.3088
202.2204
201.7732
201.7732
200.896
201.3604
201.7732
201.3432
201.7732
201.3088
201.7904
202.6676
202.2376
200.896
201.326
200.9132
203.5448
201.3432
201.326
201.3432
200.896
200.896
201.756
200.896
200.896
202.2032
201.756
200.8788
200.9132
201.326
200.466
201.326
202.6504
201.326
200.8788
201.2916
201.7732
200.8788
200.8788
202.6504
202.186
202.186
200.8788
202.6332
200.8788
201.2916
201.7732
200.4488
201.326
201.7388
204.4564
202.6332
202.186
201.7388
201.756
201.2916
201.3088
201.7388
201.3088
201.756
202.186
204.4564
204.4564
200.8788
204.8864
201.2916
201.756
202.6332
200.8788
201.7732
201.7388
202.186
200.8788
203.562
202.1688
201.756
200.8616
201.756
204.0092
201.2916
202.6332
202.186
200.8616
203.5448
201.2916
202.186
204.4392
204.4392
204.0092
201.2916
201.3088
204.4392
201.7388
203.992
204.4392
203.9748
204.4564
204.4392
204.4392
201.7216
200.8616
202.186
203.5276
202.186
204.4392
204.4564
204.0092
204.8864
203.5276
204.0264
204.0092
201.7388
204.8864
204.8864
204.0092
201.7388
204.4392
201.3088
204.4392
204.4564
204.0092
201.2916
203.5448
203.5448
203.0976
201.7216
204.0092
204.4392
200.8616
203.9748
201.2916
201.2916
200.8444
201.2744
201.2744
201.3088
201.7388
202.1688
201.7216
204.0092
203.5448
202.616
201.7388
202.1688
200.8444
201.756
202.6332
200.8788
200.8616
200.8616
202.6332
201.756
202.6332
201.756
202.186
201.326
204.422
203.9748
202.2032
201.7732
201.3432
200.8788
201.756
202.186
203.0976
201.326
201.326
202.6504
202.6504
200.8788
200.896
201.7732
203.9748
201.756
202.6332
201.3088
201.326
201.756
202.2032
203.0976
200.896
202.2032
201.756
203.5276
203.9748
201.326
203.992
203.992
201.326
201.7732
203.0804
203.992
202.2376
202.2032
202.6504
202.2204
201.7732
202.6676
202.6676
201.326
200.896
200.896
200.896
201.7904
202.2204
201.3432
201.3432
201.3604
200.9132
202.6676
201.3432
201.3432
202.6848
200.9132
202.6676
200.896
202.2204
200.9132
201.3432
202.6848
200.9304
202.6676
201.3604
201.3432
202.2376
201.326
201.3604
202.2376
201.3604
200.896
201.8076
201.3432
202.2376
200.896
202.6504
202.2376
200.896
200.9132
201.3432
200.896
201.7904
201.3432
201.3432
201.3432
202.2204
201.7732
201.326
201.7732
201.3088
201.7732
201.326
201.326
201.3432
201.326
202.6676
202.2204
200.896
201.326
201.7732
202.6676
200.9132
201.7732
201.3432
201.7904
201.3432
201.3432
201.3604
202.6676
202.2376
201.3604
201.3432
201.3604
201.7732
200.896
200.9132
201.3604
201.3432
200.9132
200.9132
202.2204
200.9132
200.9132
201.326
202.6676
200.896
200.8788
201.3604
201.3432
200.896
201.326
201.7904
203.0976
200.9132
201.7904
200.896
201.7904
200.9132
201.3432
201.3432
200.896
201.3432
201.3432
201.326
201.7732
201.326
201.3432
200.8616
202.6504
201.756
201.7732
201.326
201.756
201.7732
202.2204
202.2032
200.8616
200.8616
202.2204
202.6504
202.2032
203.5276
202.6504
202.6504
201.3088
200.8616
200.8788
200.8788
201.3088
201.7388
201.756
201.756
200.8616
201.326
201.756
201.756
200.8788
201.756
200.8616
202.186
201.326
200.8616
200.4316
201.3088
201.3088
202.6332
201.326
201.756
200.8788
200.896
200.8616
201.756
201.756
201.3088
200.8788
200.8788
202.2032
201.3088
200.8616
201.326
200.8616
201.756
202.2032
201.756
201.7732
200.8788
200.8788
200.8616
201.7732
200.8788
200.8444
201.326
201.326
202.6332
201.326
201.7732
201.756
201.756
201.756
201.326
202.6332
200.8788
202.6332
202.6332
200.8616
201.756
201.756
201.326
200.8788
202.2032
200.4488
201.326
201.756
200.8616
200.8788
201.326
200.8788
200.8788
201.326
202.6504
200.8788
201.756
201.3088
202.6504
200.8788
202.6504
202.2032
200.896
202.2204
201.326
200.8616
202.6504
202.6504
201.7732
200.8788
201.3088
201.326
200.8788
201.3088
201.756
202.6676
200.8616
200.896
201.7732
200.8788
202.2204
200.8616
201.3432
202.2204
200.896
201.3432
201.3432
201.3432
202.2204
202.6504
201.326
200.896
202.6504
201.3432
201.326
201.7732
202.6504
201.326
200.896
202.6504
201.7732
201.3432
201.326
202.2204
201.3432
203.0976
200.9132
203.0976
202.6504
201.326
202.2204
201.3432
201.3432
201.3432
201.3604
202.2376
200.896
202.6676
203.1148
202.2376
201.3604
201.7904
201.7904
203.1148
201.7904
202.2376
201.3604
200.9132
202.6848
200.9132
201.3432
200.9304
200.9132
202.2376
